subjects,isSpeed,jitter,abs_error,R,rt
6,1,45,0.41208,-0.41208,0.78703
6,1,45,0.153432,0.153432,0.75648
6,1,45,2.5856,2.5856,0.69096
6,1,15,0.30038,-0.30038,0.54037
6,1,30,0.049046,-0.049046,0.57313
6,1,15,0.51224,-0.51224,0.56262
6,1,45,0.105954,0.105954,0.8794
6,1,15,0.097034,0.097034,0.53841
6,1,15,0.094372,-0.094372,0.51569
6,1,15,0.16391,0.16391,0.68111
6,1,15,0.37198,0.37198,0.62598
6,1,15,0.31278,0.31278,0.56841
6,1,15,0.11182,0.11182,0.61551
6,1,30,0.44338,-0.44338,0.66856
6,1,45,0.62652,-0.62652,0.71038
6,1,45,1.1524,-1.1524,0.60682
6,1,30,0.64404,0.64404,1.2372
6,1,30,0.115974,0.115974,0.70521
6,1,30,0.65808,0.65808,0.6553
6,1,15,0.093106,0.093106,0.58344
6,1,45,0.94034,0.94034,0.7152
6,1,45,1.19938,1.19938,0.67803
6,1,15,0.33802,0.33802,0.53842
6,1,45,0.64586,-0.64586,0.512
6,1,45,1.37018,-1.37018,0.59611
6,1,15,0.36554,0.36554,0.51988
6,1,45,1.16902,-1.16902,0.70511
6,1,30,0.038734,-0.038734,0.52142
6,1,30,0.98482,-0.98482,0.64122
6,1,30,0.60442,-0.60442,0.5731
6,1,45,0.096646,0.096646,0.63507
6,1,15,0.6051,-0.6051,0.57696
6,1,15,0.0147658,0.0147658,0.63243
6,1,30,0.54724,-0.54724,0.6355
6,1,30,0.07743,0.07743,0.61967
6,1,45,0.59756,-0.59756,0.62877
6,1,45,1.7061,1.7061,0.53726
6,1,15,0.088044,0.088044,0.52266
6,1,30,0.22248,0.22248,0.73945
6,1,15,0.044354,-0.044354,0.57317
6,1,15,0.08661,0.08661,0.57708
7,0,45,1.1753,1.1753,0.51947
7,0,45,1.69208,1.69208,0.40368
7,0,30,1.3573,1.3573,0.41817
7,0,45,0.91022,-0.91022,0.41066
7,0,30,0.8189,0.8189,0.43604
7,0,15,0.75156,-0.75156,0.35142
7,0,45,2.416,-2.416,0.89626
7,0,15,1.78364,-1.78364,0.4042
7,0,30,1.33354,-1.33354,0.41693
7,0,45,2.1816,-2.1816,0.41934
7,0,30,0.22656,-0.22656,0.51945
7,0,15,0.88432,-0.88432,0.40272
7,0,30,1.0888,1.0888,0.40736
7,0,15,0.66268,-0.66268,0.43085
7,0,15,0.45396,-0.45396,0.48628
7,0,30,0.6649,-0.6649,0.40908
7,0,45,1.26602,1.26602,0.44657
7,0,15,0.37172,0.37172,0.48024
7,0,15,0.32832,0.32832,0.47036
7,0,45,0.877,-0.877,0.47091
7,0,15,0.7445,-0.7445,0.42498
7,0,30,0.7556,-0.7556,0.46424
7,0,45,2.2814,2.2814,0.5742
7,0,30,0.61876,-0.61876,0.49801
7,1,15,0.40906,0.40906,0.6371
7,1,30,1.85122,1.85122,0.522
7,1,45,0.68378,-0.68378,0.55614
7,1,30,0.69958,0.69958,0.5372
7,1,15,0.145744,0.145744,0.48292
7,1,30,2.1832,2.1832,0.42086
7,1,30,1.44404,1.44404,0.55033
7,1,45,0.33454,0.33454,0.444
7,1,15,0.108462,-0.108462,0.48721
7,1,30,0.130454,-0.130454,0.51053
7,1,45,0.44776,0.44776,0.49037
7,1,15,1.13766,1.13766,0.4708
7,1,45,0.133976,0.133976,0.64295
7,1,45,0.75002,-0.75002,0.47408
7,1,15,0.59344,0.59344,0.56513
7,1,45,0.62648,-0.62648,0.64531
7,1,15,0.08023,0.08023,0.4107
7,1,30,2.8178,-2.8178,0.56549
7,1,30,0.2216,0.2216,0.53201
7,1,15,0.69992,0.69992,0.50937
7,1,45,0.144872,0.144872,0.50477
7,1,15,0.045662,0.045662,0.50561
7,1,45,1.5109,-1.5109,0.57396
7,1,30,1.02716,1.02716,0.50732
7,0,45,0.3561,-0.3561,0.59652
7,0,30,0.57624,0.57624,0.40965
7,0,45,3.126,-3.126,0.53019
7,0,45,2.1684,2.1684,0.46244
7,0,30,0.65258,-0.65258,0.55886
7,0,45,0.55454,-0.55454,0.57866
7,0,15,0.119744,-0.119744,0.60207
7,0,30,1.14344,1.14344,0.4976
7,0,15,0.21756,-0.21756,0.51406
7,0,15,0.37992,0.37992,0.51284
7,0,15,0.53746,0.53746,0.62884
7,0,30,1.1498,-1.1498,0.55626
7,0,45,0.58994,0.58994,0.6874
7,0,45,1.60456,-1.60456,0.47066
7,0,15,1.2861,-1.2861,0.46726
7,0,15,0.053368,0.053368,0.54617
7,0,30,0.45176,-0.45176,0.5489
7,0,30,0.052558,0.052558,0.6603
7,0,15,0.39856,-0.39856,0.6554
7,0,45,0.73614,0.73614,0.58984
7,0,45,0.04069,0.04069,0.4779
7,0,30,0.59916,0.59916,0.57829
7,0,15,0.032996,-0.032996,0.51036
7,0,30,0.3492,0.3492,0.51391
7,1,45,1.08996,1.08996,0.59842
7,1,15,0.57618,0.57618,0.51453
7,1,45,3.0234,-3.0234,0.69208
7,1,30,0.62468,-0.62468,0.5642
7,1,45,1.18168,1.18168,0.57119
7,1,15,0.023218,-0.023218,0.47301
7,1,15,0.50028,-0.50028,0.4292
7,1,45,0.116972,-0.116972,0.48379
7,1,30,0.257,0.257,0.4976
7,1,30,0.78182,-0.78182,0.44694
7,1,30,0.66228,-0.66228,0.50247
7,1,15,0.64058,0.64058,0.57198
7,1,15,0.61936,0.61936,0.64637
7,1,30,0.88564,-0.88564,0.46088
7,1,45,0.064764,-0.064764,0.57009
7,1,15,0.035396,-0.035396,0.54858
7,1,15,0.39656,-0.39656,0.48135
7,1,45,0.33032,0.33032,0.44575
7,1,30,0.25386,-0.25386,0.59692
7,1,30,0.186554,-0.186554,0.49024
7,1,45,0.59144,0.59144,0.40841
7,1,30,0.3488,0.3488,0.48752
7,1,15,0.61124,-0.61124,0.48161
7,1,45,2.087,2.087,0.49744
7,0,45,1.6307,-1.6307,0.47706
7,0,15,0.44426,0.44426,0.63253
7,0,15,0.26166,0.26166,0.46505
7,0,30,0.7473,0.7473,0.46411
7,0,45,0.43814,-0.43814,0.40749
7,0,30,0.79446,0.79446,0.48437
7,0,30,0.57046,0.57046,0.53107
7,0,45,0.145786,-0.145786,0.61698
7,0,45,2.6938,-2.6938,0.58072
7,0,30,0.70592,0.70592,0.54143
7,0,45,0.3662,0.3662,0.54083
7,0,45,2.55,-2.55,0.4234
7,0,30,0.52018,-0.52018,0.61374
7,0,15,0.69558,0.69558,0.5044
7,0,15,0.25114,0.25114,0.44626
7,0,30,0.77198,-0.77198,0.7253
7,0,15,0.2977,0.2977,0.52006
7,0,30,0.037712,-0.037712,0.54313
7,0,45,0.72026,-0.72026,0.62354
7,0,15,0.65992,-0.65992,0.44761
7,0,15,0.22568,-0.22568,0.49109
7,0,30,0.33722,0.33722,0.50545
7,0,15,0.054524,0.054524,0.40161
7,0,45,0.62508,0.62508,0.51934
7,0,15,0.049572,0.049572,0.56527
7,0,15,0.52362,0.52362,0.47462
7,0,30,0.4697,0.4697,0.44534
7,0,30,0.42806,-0.42806,0.52305
7,0,15,0.72424,0.72424,0.42947
7,0,30,0.79094,0.79094,0.45753
7,0,45,0.86768,-0.86768,0.51676
7,0,45,1.39712,-1.39712,0.53574
7,0,15,0.002921,-0.002921,0.56485
7,0,45,1.2313,-1.2313,0.5769
7,0,30,0.39972,-0.39972,0.48041
7,0,15,0.46966,-0.46966,0.50753
7,0,30,0.48308,0.48308,0.50503
7,0,15,0.046216,0.046216,0.47232
7,0,30,0.3549,0.3549,0.49846
7,0,30,0.3728,0.3728,0.51459
7,0,45,0.6909,0.6909,0.50857
7,0,15,0.02041,0.02041,0.56814
7,0,45,1.06186,1.06186,0.51217
7,0,30,0.168482,0.168482,0.47922
7,0,45,0.37092,-0.37092,0.56404
7,0,45,1.3735,1.3735,0.50513
7,0,45,2.0912,2.0912,0.54687
7,0,15,0.46182,0.46182,0.58335
7,1,15,0.39128,0.39128,0.53845
7,1,45,0.103258,-0.103258,0.59492
7,1,30,0.94664,-0.94664,0.5141
7,1,15,0.26096,-0.26096,0.47937
7,1,30,0.21742,-0.21742,0.55249
7,1,15,0.1997,0.1997,0.47153
7,1,45,0.2996,0.2996,0.54168
7,1,15,0.58092,-0.58092,0.45611
7,1,45,0.4772,-0.4772,0.50781
7,1,15,0.27008,0.27008,0.38521
7,1,15,0.52174,0.52174,0.46105
7,1,30,1.14086,1.14086,0.64249
7,1,45,0.98592,0.98592,0.7095
7,1,45,0.149352,-0.149352,0.55294
7,1,30,0.36384,-0.36384,0.53039
7,1,45,2.1476,2.1476,0.56685
7,1,30,0.093912,-0.093912,0.76031
7,1,45,1.21312,1.21312,0.62931
7,1,30,1.73448,1.73448,0.56141
7,1,15,0.144034,-0.144034,0.51182
7,1,30,0.3363,-0.3363,0.59825
7,1,15,0.25894,-0.25894,0.4841
7,1,45,1.3363,1.3363,0.55252
7,1,30,1.0571,1.0571,0.4912
7,0,45,0.77422,0.77422,0.61651
7,0,45,1.68294,1.68294,0.56901
7,0,15,0.57448,0.57448,0.47832
7,0,30,0.043418,0.043418,0.41493
7,0,15,0.52562,-0.52562,0.4922
7,0,30,0.161614,0.161614,0.65907
7,0,45,0.0134526,0.0134526,0.50248
7,0,45,1.82306,1.82306,0.47295
7,0,30,1.6951,1.6951,0.5333
7,0,30,0.80592,-0.80592,0.7801
7,0,30,1.48558,1.48558,0.66212
7,0,15,0.55442,0.55442,0.5861
7,0,15,0.30702,0.30702,0.48912
7,0,15,0.27324,0.27324,0.4839
7,0,30,0.83196,-0.83196,0.44323
7,0,30,1.26854,1.26854,0.42734
7,0,30,1.30288,1.30288,0.50342
7,0,45,1.69128,-1.69128,0.73385
7,0,15,1.04204,-1.04204,0.58643
7,0,45,0.43158,0.43158,0.63974
7,0,15,0.29888,-0.29888,0.55186
7,0,45,1.69178,1.69178,0.51356
7,0,15,0.6469,-0.6469,0.53585
7,0,45,0.7653,-0.7653,0.7245
7,1,15,0.2394,0.2394,0.54655
7,1,45,1.81112,1.81112,0.60538
7,1,30,0.59996,0.59996,0.47746
7,1,30,0.52388,0.52388,0.92915
7,1,45,2.0366,2.0366,0.44016
7,1,30,1.213,1.213,0.71129
7,1,15,0.9656,0.9656,0.47239
7,1,15,0.5567,0.5567,0.7361
7,1,45,0.367,0.367,1.0712
7,1,15,0.052282,0.052282,0.59729
7,1,15,0.46362,-0.46362,0.61644
7,1,30,0.6403,-0.6403,0.59623
7,1,45,1.15768,1.15768,0.53697
7,1,30,0.004342,-0.004342,0.66434
7,1,30,0.79756,0.79756,0.95788
7,1,15,0.25334,-0.25334,0.55944
7,1,45,1.4334,-1.4334,0.95016
7,1,45,0.086756,0.086756,0.94559
7,1,45,1.79394,1.79394,0.48543
7,1,30,2.8644,2.8644,0.51414
7,1,15,0.50716,0.50716,0.50358
7,1,45,0.99646,-0.99646,0.52743
7,1,15,0.28398,-0.28398,0.56854
7,1,30,0.85332,0.85332,0.57623
7,0,45,1.52718,1.52718,1.1289
7,0,15,0.36666,0.36666,0.47699
7,0,45,0.45184,-0.45184,0.54043
7,0,30,0.489,0.489,0.5975
7,0,45,0.76704,-0.76704,0.49399
7,0,30,0.3755,0.3755,0.58039
7,0,30,0.38608,-0.38608,0.47147
7,0,30,0.8054,-0.8054,0.49122
7,0,30,0.9268,-0.9268,0.44683
7,0,45,0.41892,-0.41892,0.50517
7,0,30,0.2093,-0.2093,0.55128
7,0,45,1.99182,-1.99182,0.82345
7,0,30,0.076134,-0.076134,0.57282
7,0,15,0.023254,0.023254,0.67361
7,0,15,0.29612,-0.29612,0.54871
7,0,45,0.97596,-0.97596,0.72551
7,0,15,1.0042,-1.0042,0.44552
7,0,45,1.45092,-1.45092,0.7434
7,0,15,0.40102,0.40102,0.47194
7,0,30,0.2822,-0.2822,0.50891
7,0,15,0.66086,-0.66086,0.53695
7,0,15,0.25388,0.25388,0.6
7,0,45,1.51824,1.51824,1.0234
7,0,15,0.51496,0.51496,0.5315
7,0,30,0.99392,-0.99392,0.60181
7,0,30,0.93222,0.93222,0.90959
7,0,15,0.79534,0.79534,0.61371
7,0,30,0.32158,-0.32158,0.68113
7,0,45,1.99534,1.99534,0.6939
7,0,45,0.20832,-0.20832,0.85774
7,0,30,0.77884,-0.77884,0.86675
7,0,30,0.84942,0.84942,0.80786
7,0,45,1.49402,-1.49402,0.93025
7,0,45,0.32504,0.32504,0.62738
7,0,30,0.70298,-0.70298,0.94045
7,0,45,0.97176,-0.97176,0.45304
7,0,15,0.26486,-0.26486,0.63306
7,0,15,0.35804,0.35804,0.47505
7,0,45,2.248,2.248,0.86616
7,0,45,0.109622,0.109622,0.75724
7,0,15,0.082542,0.082542,0.57277
7,0,15,0.91462,-0.91462,0.71436
7,0,15,0.181364,-0.181364,0.59846
7,0,15,0.704,0.704,0.54202
7,0,30,0.43742,-0.43742,0.51488
7,0,45,0.165942,-0.165942,0.69764
7,0,30,2.1412,2.1412,0.76831
7,0,15,0.22522,-0.22522,0.62911
7,0,45,0.44446,0.44446,0.8653
7,0,30,0.8953,0.8953,0.50407
7,0,30,1.22052,-1.22052,0.67785
7,0,15,0.71158,-0.71158,0.56226
7,0,45,0.63384,-0.63384,0.44633
7,0,30,0.65582,-0.65582,0.78874
7,0,15,0.126286,0.126286,0.51127
7,0,15,0.39386,0.39386,0.59929
7,0,30,1.2153,-1.2153,0.68982
7,0,15,1.19884,1.19884,0.51316
7,0,45,0.37662,-0.37662,0.57414
7,0,45,0.46536,0.46536,0.6597
7,0,30,0.5124,-0.5124,0.55016
7,0,15,0.47362,-0.47362,0.60263
7,0,15,0.70554,-0.70554,0.55201
7,0,30,1.02876,1.02876,0.56726
7,0,45,0.086378,-0.086378,0.83362
7,0,45,0.62402,-0.62402,0.61154
7,0,15,1.32586,1.32586,0.58934
7,0,30,0.183102,-0.183102,0.90038
7,0,45,1.96412,1.96412,0.56116
7,0,30,0.5269,-0.5269,0.58646
7,0,45,0.4498,0.4498,0.8542
7,0,15,0.81472,-0.81472,0.56981
7,1,45,0.42036,0.42036,0.76343
7,1,45,0.082612,-0.082612,0.59741
7,1,45,1.50022,1.50022,0.54389
7,1,45,1.2923,1.2923,0.6606
7,1,15,0.059718,-0.059718,0.57675
7,1,15,0.41798,0.41798,0.46019
7,1,45,0.71208,0.71208,0.70657
7,1,30,0.52724,0.52724,0.64005
7,1,30,0.94064,0.94064,0.85024
7,1,45,1.01722,1.01722,0.7655
7,1,45,0.128942,-0.128942,0.90595
7,1,15,0.142512,0.142512,0.49809
7,1,15,1.11762,-1.11762,0.61176
7,1,15,0.36412,-0.36412,0.58698
7,1,30,0.76134,0.76134,0.54703
7,1,15,0.25726,-0.25726,0.50702
7,1,30,0.259,0.259,0.43701
7,1,30,0.0098616,0.0098616,0.51932
7,1,30,0.82512,-0.82512,0.50505
7,1,30,0.3353,-0.3353,0.54485
7,1,30,0.190654,0.190654,0.51395
7,1,15,0.144938,-0.144938,0.48669
7,1,15,0.27536,0.27536,0.50519
7,1,45,1.02122,-1.02122,0.47429
7,1,30,0.27394,0.27394,0.55787
7,1,30,0.22158,-0.22158,0.57436
7,1,45,0.179724,-0.179724,0.45381
7,1,45,1.51642,1.51642,0.54799
7,1,15,0.39792,0.39792,0.53681
7,1,30,0.34226,-0.34226,0.54751
7,1,15,0.067958,-0.067958,0.50596
7,1,45,2.0466,-2.0466,0.58346
7,1,15,0.130386,0.130386,0.52983
7,1,15,1.33442,-1.33442,0.58961
7,1,45,0.27598,-0.27598,0.53595
7,1,30,0.30482,0.30482,0.50681
7,1,45,0.83784,0.83784,0.54793
7,1,30,0.60772,0.60772,0.51102
7,1,45,0.058262,-0.058262,0.67975
7,1,15,0.53616,0.53616,0.43185
7,1,30,1.31982,-1.31982,0.48197
7,1,15,0.0149296,-0.0149296,0.53877
7,1,45,0.93678,-0.93678,0.43055
7,1,30,0.30654,0.30654,0.5054
7,1,30,1.83514,-1.83514,0.43983
7,1,15,0.194628,-0.194628,0.44517
7,1,45,0.89712,-0.89712,0.45307
7,1,15,0.46866,-0.46866,0.42096
7,1,30,0.35142,-0.35142,0.56672
7,1,15,0.67168,-0.67168,0.77666
7,1,45,0.76222,-0.76222,0.84112
7,1,15,0.28064,0.28064,0.56388
7,1,30,0.42036,-0.42036,0.6113
7,1,45,0.61602,0.61602,0.50307
7,1,15,0.084146,0.084146,0.5195
7,1,45,0.6749,0.6749,0.47118
7,1,30,0.30362,0.30362,0.62106
7,1,30,0.77914,0.77914,0.69782
7,1,45,0.52338,0.52338,0.48954
7,1,15,0.193242,0.193242,0.49661
7,1,30,0.8428,-0.8428,0.53017
7,1,30,0.60594,0.60594,0.73035
7,1,15,0.066292,-0.066292,0.51009
7,1,15,0.20834,0.20834,0.50844
7,1,30,0.3456,0.3456,0.49716
7,1,45,1.7725,1.7725,0.64267
7,1,45,1.04566,1.04566,0.57854
7,1,45,0.29586,0.29586,0.60026
7,1,45,0.49016,-0.49016,0.66532
7,1,15,0.166018,0.166018,0.5231
7,1,15,0.30482,0.30482,0.50719
7,1,30,0.4358,0.4358,0.643
7,0,45,1.1637,1.1637,0.56972
7,0,30,0.46916,0.46916,0.81973
7,0,45,0.29508,0.29508,0.63118
7,0,30,0.45562,0.45562,0.68434
7,0,30,0.062788,-0.062788,0.72252
7,0,30,0.82608,0.82608,0.62783
7,0,45,0.194236,0.194236,0.48963
7,0,30,0.56862,-0.56862,0.67064
7,0,30,0.58138,0.58138,0.56183
7,0,45,0.36574,0.36574,0.81262
7,0,15,0.165636,0.165636,0.46502
7,0,15,0.76552,0.76552,0.50838
7,0,15,0.57054,-0.57054,0.50317
7,0,15,0.26592,-0.26592,0.68922
7,0,45,1.10744,1.10744,0.72087
7,0,45,2.304,-2.304,0.82795
7,0,15,0.32124,0.32124,0.57269
7,0,45,1.2672,-1.2672,0.78279
7,0,15,0.5943,0.5943,0.48663
7,0,30,1.20722,1.20722,0.72835
7,0,30,1.3831,1.3831,0.58628
7,0,45,2.91,-2.91,0.50628
7,0,15,0.136752,-0.136752,0.55947
7,0,15,0.178396,0.178396,0.49308
7,1,45,1.0953,-1.0953,0.83063
7,1,45,1.20396,1.20396,0.62732
7,1,15,0.66814,-0.66814,0.46241
7,1,45,0.2984,-0.2984,0.6036
7,1,30,0.48252,-0.48252,0.80077
7,1,30,0.36378,-0.36378,0.60381
7,1,45,1.58046,1.58046,0.59853
7,1,15,0.46712,-0.46712,0.52617
7,1,30,0.123134,0.123134,0.57509
7,1,45,0.47078,0.47078,0.66391
7,1,45,0.18161,0.18161,0.55003
7,1,15,0.89032,-0.89032,0.5961
7,1,15,0.64928,0.64928,0.64093
7,1,15,1.5998,-1.5998,0.55338
7,1,30,0.14266,0.14266,0.52544
7,1,15,0.4938,-0.4938,0.51555
7,1,15,0.36714,0.36714,0.50902
7,1,30,0.14712,-0.14712,0.58107
7,1,45,0.63222,0.63222,0.79628
7,1,45,0.52262,-0.52262,0.69807
7,1,30,1.28414,-1.28414,0.75181
7,1,15,0.3444,0.3444,0.78219
7,1,30,0.136002,0.136002,0.7287
7,1,30,0.10557,0.10557,0.80246
7,1,30,1.40434,-1.40434,0.76829
7,1,30,0.22306,0.22306,1.0758
7,1,45,0.95338,-0.95338,0.62845
7,1,30,2.199,-2.199,0.44161
7,1,30,0.86058,0.86058,0.50741
7,1,15,0.83762,0.83762,0.59775
7,1,15,0.38568,-0.38568,0.54291
7,1,15,0.03506,0.03506,0.57171
7,1,45,1.92728,-1.92728,0.86291
7,1,15,0.49808,-0.49808,0.59325
7,1,45,0.73524,-0.73524,0.5637
7,1,30,0.62218,-0.62218,0.68145
7,1,30,1.66442,1.66442,0.77548
7,1,15,0.49424,0.49424,0.5304
7,1,45,0.20928,0.20928,0.60917
7,1,30,0.9424,0.9424,0.50334
7,1,15,0.039432,-0.039432,0.58502
7,1,45,2.801,-2.801,0.71013
7,1,45,0.46104,-0.46104,0.48791
7,1,45,0.2286,0.2286,0.53373
7,1,30,0.21686,-0.21686,0.50622
7,1,15,0.36072,-0.36072,0.56795
7,1,15,0.25452,-0.25452,0.51466
7,1,45,0.89952,-0.89952,0.57689
7,1,30,0.166636,-0.166636,0.72374
7,1,15,0.30646,0.30646,0.50253
7,1,30,0.17833,-0.17833,0.49813
7,1,45,0.26924,0.26924,0.58606
7,1,30,0.3393,-0.3393,0.46462
7,1,45,1.45066,-1.45066,0.77833
7,1,15,0.185374,0.185374,0.5332
7,1,30,0.061142,0.061142,0.47187
7,1,15,0.2136,0.2136,0.4674
7,1,45,1.81026,1.81026,0.56211
7,1,30,0.33442,-0.33442,0.43124
7,1,45,2.4998,-2.4998,0.49472
7,1,30,0.59694,-0.59694,0.61693
7,1,15,0.0092624,-0.0092624,0.53021
7,1,45,0.2632,0.2632,0.58031
7,1,30,0.66568,0.66568,0.56145
7,1,15,0.54732,-0.54732,0.57338
7,1,15,0.6512,0.6512,0.51538
7,1,45,0.4506,-0.4506,0.65296
7,1,15,0.14392,0.14392,0.48372
7,1,30,0.060852,0.060852,0.74542
7,1,15,1.15692,-1.15692,0.54647
7,1,45,0.06616,-0.06616,0.67155
7,1,45,0.6886,-0.6886,0.58066
7,0,45,0.8721,-0.8721,0.79839
7,0,30,0.45984,0.45984,0.72686
7,0,45,0.2553,-0.2553,1.14
7,0,30,0.161928,0.161928,0.5583
7,0,45,0.0078484,-0.0078484,0.62419
7,0,30,0.36264,0.36264,0.57455
7,0,15,0.36446,0.36446,0.61266
7,0,45,2.5578,-2.5578,0.59619
7,0,15,0.052454,-0.052454,0.54061
7,0,45,1.15688,-1.15688,0.79081
7,0,30,0.67954,0.67954,0.57212
7,0,30,0.8934,-0.8934,0.47462
7,0,15,0.63468,0.63468,0.48603
7,0,30,0.76316,0.76316,0.66588
7,0,15,0.61744,0.61744,0.62886
7,0,45,0.77888,-0.77888,0.54739
7,0,15,0.93482,0.93482,0.42609
7,0,30,1.24402,-1.24402,0.76022
7,0,45,1.18076,-1.18076,0.45063
7,0,15,0.34494,0.34494,0.52433
7,0,30,0.196784,0.196784,0.4781
7,0,45,1.2866,1.2866,0.63354
7,0,15,0.26158,0.26158,0.56179
7,0,15,0.19348,-0.19348,0.57075
8,1,15,0.44218,-0.44218,0.39895
8,1,15,0.38228,0.38228,0.35907
8,1,30,1.22768,-1.22768,0.32267
8,1,15,0.056302,-0.056302,0.48698
8,1,30,2.3034,-2.3034,0.34698
8,1,15,0.6591,0.6591,0.38042
8,1,30,1.30488,-1.30488,0.38749
8,1,30,0.68164,0.68164,0.365
8,1,30,1.92656,-1.92656,0.48043
8,1,45,0.55336,0.55336,0.45625
8,1,45,0.4205,0.4205,0.29919
8,1,15,1.80276,1.80276,0.29737
8,1,45,2.9692,2.9692,0.44027
8,1,45,0.2691,0.2691,0.44998
8,1,30,0.63634,-0.63634,0.53036
8,1,30,0.61374,-0.61374,0.44315
8,1,15,0.21788,0.21788,0.42731
8,1,45,3.0274,-3.0274,0.46306
8,1,15,0.0035408,-0.0035408,0.46051
8,1,45,1.56494,1.56494,0.50884
8,1,30,1.04532,1.04532,0.27329
8,1,15,0.14247,0.14247,0.3028
8,1,45,2.2462,2.2462,0.306
8,1,45,1.91936,-1.91936,0.41274
8,0,30,0.46674,0.46674,0.40581
8,0,45,1.68426,1.68426,0.44344
8,0,30,1.16706,1.16706,0.42022
8,0,15,0.2915,-0.2915,0.45484
8,0,45,1.64264,1.64264,0.40626
8,0,45,0.1649,-0.1649,0.50641
8,0,15,0.101878,0.101878,0.42213
8,0,15,0.23906,0.23906,0.38031
8,0,45,1.55256,-1.55256,0.41212
8,0,15,0.85646,-0.85646,0.52752
8,0,15,1.17698,-1.17698,0.50305
8,0,45,0.96592,0.96592,0.57508
8,0,15,0.0084652,-0.0084652,0.45069
8,0,30,0.63112,0.63112,0.60409
8,0,15,0.79374,0.79374,0.44609
8,0,30,0.30182,0.30182,0.48564
8,0,15,1.04402,-1.04402,0.42019
8,0,30,0.176202,-0.176202,0.41402
8,0,45,0.49556,-0.49556,0.8231
8,0,45,1.0357,1.0357,0.67022
8,0,30,0.563,0.563,0.46427
8,0,45,0.32518,0.32518,0.44312
8,0,30,3.0594,3.0594,0.40292
8,0,30,1.10032,1.10032,0.44498
8,0,15,0.037786,0.037786,0.62988
8,0,30,1.14994,1.14994,0.50434
8,0,30,0.3186,0.3186,0.64306
8,0,45,0.029472,-0.029472,0.50298
8,0,30,0.8192,0.8192,0.57262
8,0,15,0.92542,-0.92542,0.52811
8,0,15,0.069122,-0.069122,0.70596
8,0,30,0.66124,0.66124,0.56417
8,0,15,0.26496,0.26496,0.50617
8,0,15,0.175412,-0.175412,0.55033
8,0,30,0.59896,0.59896,0.52109
8,0,45,0.20358,-0.20358,1.343
8,0,45,1.31114,-1.31114,0.61888
8,0,30,0.187682,-0.187682,0.52047
8,0,15,0.21248,-0.21248,0.59046
8,0,45,0.69006,-0.69006,1.1535
8,0,45,0.2395,0.2395,0.64759
8,0,45,1.20276,-1.20276,0.63632
8,0,15,1.0064,1.0064,0.72108
8,0,45,0.54702,0.54702,0.60228
8,0,30,0.50462,-0.50462,1.4744
8,0,15,0.52874,0.52874,0.7095
8,0,45,0.6759,-0.6759,1.2076
8,0,30,0.46728,-0.46728,0.93962
8,1,15,0.042446,0.042446,0.47278
8,1,15,0.41674,0.41674,0.41059
8,1,45,1.0919,1.0919,0.38942
8,1,45,0.29482,-0.29482,0.48792
8,1,15,0.5062,0.5062,0.42061
8,1,15,0.2248,-0.2248,0.50347
8,1,45,2.0836,-2.0836,0.69587
8,1,45,1.36542,-1.36542,0.45368
8,1,15,0.7769,-0.7769,0.49907
8,1,30,1.55204,-1.55204,0.44996
8,1,30,0.18392,0.18392,0.6121
8,1,30,0.43798,-0.43798,0.58876
8,1,30,3.1186,-3.1186,0.45135
8,1,15,0.063844,-0.063844,0.44213
8,1,30,1.00074,-1.00074,0.45548
8,1,45,1.67568,-1.67568,0.41579
8,1,45,2.4176,2.4176,0.59197
8,1,15,0.41326,0.41326,0.58093
8,1,15,0.30928,0.30928,0.5264
8,1,30,0.109048,0.109048,0.51175
8,1,45,1.70676,-1.70676,0.51277
8,1,30,0.38938,-0.38938,0.51541
8,1,30,0.27234,0.27234,0.62999
8,1,45,1.08392,1.08392,0.5373
8,1,30,2.2544,-2.2544,0.46453
8,1,45,1.2864,1.2864,0.44467
8,1,15,0.116472,0.116472,0.51751
8,1,30,0.126694,-0.126694,0.47266
8,1,15,0.051402,-0.051402,0.47314
8,1,30,0.25356,-0.25356,0.50249
8,1,45,1.99472,1.99472,1.1691
8,1,15,0.57062,0.57062,0.54281
8,1,15,0.066122,0.066122,0.60461
8,1,30,0.159548,0.159548,0.51514
8,1,45,1.61932,1.61932,0.57117
8,1,15,0.63902,0.63902,0.51908
8,1,45,0.54862,-0.54862,0.42752
8,1,45,0.050146,0.050146,0.43858
8,1,15,0.14328,0.14328,0.42199
8,1,15,1.28426,-1.28426,0.53352
8,1,15,0.47122,0.47122,0.4214
8,1,30,0.0289,-0.0289,0.45942
8,1,30,1.1029,1.1029,0.60064
8,1,45,2.3562,2.3562,0.42239
8,1,30,0.0115502,-0.0115502,0.57849
8,1,45,1.23516,-1.23516,0.47988
8,1,30,0.129388,-0.129388,0.50812
8,1,45,1.99062,-1.99062,0.42306
8,1,45,0.5793,-0.5793,0.60357
8,1,15,0.3584,-0.3584,0.42635
8,1,45,2.5236,-2.5236,0.47562
8,1,15,0.04654,0.04654,0.51924
8,1,15,0.174844,0.174844,0.52051
8,1,30,1.30928,-1.30928,0.46601
8,1,45,0.44742,0.44742,0.47878
8,1,15,0.3379,-0.3379,0.44092
8,1,30,0.43828,0.43828,0.90167
8,1,30,0.36334,0.36334,0.44052
8,1,15,0.38302,0.38302,0.45129
