subjects,block_number,trial_number,stim_mean,stim_sd,estimation,abs_estimation_error,rt,R
39,4,37,40,4,54.83142893926832,14.83142893926832,3.025,1.2304143881531153
39,4,38,60,18,85.54241618370355,25.542416183703565,2.186,1.9195673303788838
39,4,39,80,16,89.75501855505193,9.755018555051947,1.781,2.0140979065383338
39,4,40,60,12,89.52577562851891,29.525775628518915,2.091,2.0089537072963086
39,4,41,40,8,74.65744873671859,34.65744873671858,2.027,1.6753092320502263
39,4,42,100,10,93.72560559208227,6.2743944079177245,1.918,2.1031976712952867
39,4,43,80,24,94.70181784374624,14.701817843746255,1.719,2.125103822996514
39,4,44,60,6,88.24070465524449,28.240704655244485,1.641,1.9801167820893053
39,4,45,80,8,99.61216367977332,19.61216367977332,2.146,2.2352917258897134
39,4,46,40,4,76.44731452480193,36.447314524801925,2.1,1.7154737264127573
39,4,47,100,30,103.06368106066977,3.063681060669751,2.443,2.3127435948008688
39,4,48,40,8,60.90826841910805,20.90826841910805,2.983,1.3667783472024646
39,4,49,80,24,85.24762411731538,5.247624117315382,1.651,1.9129522118781577
39,4,50,40,4,65.79705116425511,25.79705116425511,3.59,1.4764823754678258
39,4,51,60,6,85.28630760071171,25.28630760071172,1.761,1.91382026721568
39,4,52,80,24,85.670988775783,5.670988775783002,1.952,1.9224524925983824
39,4,53,100,20,100.3040247055626,0.3040247055625968,1.775,2.250817051003461
39,4,54,40,12,63.92143835251966,23.921438352519655,1.762,1.4343937223940615
